0,  0.0
1,  0.0
2, 11.0
3, 13.0
4, 11.0
5, 21.0
6, 29.0
7, 41.0
8, 30.0
9, 28.0
10, 20.0
11, 16.0
12,  3.0
13,  0.0
14,  3.0
15, 15.0
16, 29.0
17, 30.0
18, 39.0
19, 37.0
20, 25.0
21, 18.0
22, 27.0
23, 40.0
24, 52.0
25, 69.0
26, 61.0
27, 40.0
28, 22.0
29, 33.0
30, 41.0
31, 31.0
32, 29.0
33, 45.0
34, 45.0
35, 30.0
36, 34.0
37, 51.0
38, 43.0
39, 34.0
40, 28.0
41, 34.0
42, 27.0
43, 21.0
44, 16.0
45, 23.0
46, 23.0
47, 18.0
48, 15.0
49, 10.0
50, 10.0
51, 21.0
52, 36.0
53, 30.0
54, 23.0
55, 28.0
56, 32.0
57, 29.0
58, 37.0
59, 45.0
60, 29.0
61, 31.0
62, 38.0
63, 42.0
64, 35.0
65, 46.0
66, 47.0
67, 43.0
68, 33.0
69, 32.0
70, 27.0
71, 26.0
72, 29.0
73, 25.0
74, 29.0
75, 27.0
76, 19.0
77, 17.0
78, 34.0
79, 55.0
80, 61.0
81, 48.0
82, 33.0
83, 38.0
84, 47.0
85, 50.0
86, 44.0
87, 37.0
88, 25.0
89, 17.0
90, 12.0
91,  6.0
92,  0.0
93,  0.0
94,  7.0
95, 17.0
96, 25.0
97, 32.0
98, 39.0
99, 26.0
100, 25.0
101, 26.0
102, 14.0
103,  0.0
104,  0.0
105,  0.0
106, 31.0
107, 77.0
108, 86.0
109, 60.0
110, 34.0
111, 25.0
112, 25.0
113, 26.0
114, 33.0
115, 39.0
116, 44.0
117, 36.0
118, 38.0
119, 29.0
120, 23.0
121, 10.0
122, 14.0
123, 23.0
124, 29.0
125, 19.0
126, 20.0
127, 40.0
128, 34.0
129, 11.0
130,  0.0
131, 10.0
132, 27.0
133, 48.0
134, 48.0
135, 18.0
136,  1.0
137,  7.0
138, 28.0
139, 51.0
140, 61.0
141, 35.0
142, 19.0
143, 30.0
144, 36.0
145, 23.0
146, 17.0
147, 12.0
148, 19.0
149, 34.0
150, 35.0
151, 23.0
152, 24.0
153, 33.0
154, 37.0
155, 41.0
156, 51.0
157, 44.0
158, 31.0
159, 18.0
160, 26.0
161, 32.0
162, 30.0
163, 14.0
164, 13.0
165, 23.0
166, 19.0
167,  0.0
168,  0.0
169,  0.0
170,  0.0
171, 12.0
172, 38.0
173, 43.0
174, 30.0
175, 26.0
176, 25.0
177, 25.0
178, 23.0
179, 27.0
180, 37.0
181, 35.0
182, 26.0
183, 23.0
184, 33.0
185, 39.0
186, 28.0
187, 15.0
188,  0.0
189,  0.0
190,  0.0
191, 14.0
192, 46.0
193, 39.0
194, 30.0
195, 20.0
196, 11.0
197,  5.0
198, 19.0
199, 42.0
200, 64.0
201, 69.0
202, 50.0
203, 23.0
204, 15.0
205, 19.0
206, 15.0
207, 16.0
208, 17.0
209, 17.0
210, 10.0
211, 11.0
212, 18.0
213, 14.0
214, 16.0
215, 22.0
216, 42.0
217, 45.0
218, 32.0
219, 19.0
220,  9.0
221, 19.0
222, 24.0
223, 31.0
224, 17.0
225, 20.0
226, 20.0
227, 19.0
228, 17.0
229, 17.0
230, 16.0
231, 20.0
232, 35.0
233, 40.0
234, 39.0
235, 21.0
236, 17.0
237, 26.0
238, 48.0
239, 40.0
240, 27.0
241, 20.0
242, 15.0
243, 16.0
244, 26.0
245, 32.0
246, 14.0
247,  4.0
248, 20.0
249, 35.0
250, 33.0
251, 23.0
252, 18.0
253, 12.0
254, 33.0
255, 42.0
256, 32.0
257, 13.0
258, 10.0
259,  0.0
260,  2.0
261, 17.0
262, 17.0
263,  4.0
264,  6.0
265,  8.0
266,  0.0
267,  0.0
268,  0.0
269,  0.0
270,  0.0
271,  0.0
272, 16.0
273, 31.0
274, 24.0
275, 12.0
276,  8.0
277,  6.0
278,  9.0
279, 15.0
280, 19.0
281, 21.0
282, 45.0
283, 55.0
284, 32.0
285,  1.0
286,  0.0
287,  0.0
288,  8.0
289, 17.0
290, 15.0
291, 14.0
292, 11.0
293,  0.0
294,  0.0
295,  2.0
296, 20.0
297, 28.0
298, 25.0
299,  9.0
300,  7.0
301,  5.0
302, 11.0
303,  0.0
304,  0.0
305,  0.0
306, 11.0
307, 19.0
308, 24.0
309, 37.0
310, 50.0
311, 41.0
312, 35.0
313, 17.0
314,  0.0
315,  0.0
316,  0.0
317, 17.0
318, 22.0
319, 28.0
320, 32.0
321, 16.0
322,  0.0
323,  0.0
324,  8.0
325,  8.0
326,  7.0
327, 16.0
328, 16.0
329, 25.0
330, 25.0
331, 24.0
332,  9.0
333,  0.0
334,  0.0
335,  0.0
336,  0.0
337,  0.0
338,  8.0
339, 20.0
340, 10.0
341,  4.0
342,  0.0
343,  0.0
344,  0.0
345,  0.0
346,  0.0
347,  2.0
348, 21.0
349, 25.0
350, 27.0
351, 29.0
352,  5.0
353,  0.0
354, 16.0
355, 39.0
356, 36.0
357, 23.0
358, 11.0
359,  8.0
360, 11.0
361, 19.0
362,  9.0
363,  5.0
364, 14.0
365, 34.0
366, 31.0
367, 35.0
368, 31.0
369, 25.0
370, 17.0
371, 32.0
372, 41.0
373, 37.0
374, 19.0
375,  4.0
376,  9.0
377, 19.0
378, 26.0
379, 20.0
380,  5.0
381,  0.0
382,  5.0
383, 25.0
384, 21.0
385, 16.0
386, 21.0
387, 18.0
388,  4.0
389,  0.0
390,  0.0
391, 22.0
392, 52.0
393, 48.0
394, 31.0
395, 21.0
396, 27.0
397, 32.0
398, 24.0
399,  2.0
400,  0.0
401,  9.0
402, 42.0
403, 46.0
404, 25.0
405, 16.0
406, 23.0
407, 19.0
408, 17.0
409, 12.0
410, 18.0
411, 31.0
412, 42.0
413, 34.0
414, 20.0
415, 28.0
416, 42.0
417, 45.0
418, 11.0
419,  0.0
420,  0.0
421,  9.0
422, 11.0
423, 14.0
424, 23.0
425, 23.0
426, 24.0
427, 13.0
428, 15.0
429, 24.0
430, 30.0
431, 23.0
432, 35.0
433, 37.0
434, 30.0
435, 17.0
436, 33.0
437, 47.0
438, 38.0
439, 33.0
440, 37.0
441, 39.0
442, 26.0
443, 18.0
444, 19.0
445, 22.0
446, 24.0
447, 18.0
448,  2.0
449,  2.0
450, 17.0
451, 36.0
452, 47.0
453, 47.0
454, 31.0
455, 11.0
456,  9.0
457, 15.0
458, 14.0
459, 16.0
460, 16.0
461, 24.0
462, 17.0
463,  0.0
464,  0.0
465,  0.0
466, 24.0
467,  8.0
468,  0.0
469, 13.0
470, 20.0
471,  0.0
472,  1.0
473, 17.0
474, 24.0
475,  1.0
476,  0.0
477, 12.0
478, 29.0
479, 28.0
480, 30.0
481, 39.0
482, 33.0
483, 37.0
484, 35.0
485, 23.0
486,  2.0
487,  0.0
488,  0.0
489,  0.0
490, 13.0
