0,  0.0
1,  0.0
2,  0.0
3,  0.0
4,  0.0
5,  3.0
6, 18.0
7, 21.0
8,  0.0
9,  0.0
10,  0.0
11,  0.0
12,  0.0
13,  0.0
14,  0.0
15, 11.0
16, 33.0
17, 29.0
18, 25.0
19, 23.0
20, 11.0
21,  0.0
22,  9.0
23, 19.0
24, 34.0
25, 52.0
26, 46.0
27, 35.0
28, 23.0
29,  5.0
30,  0.0
31,  0.0
32, 19.0
33, 39.0
34, 38.0
35, 24.0
36, 24.0
37, 19.0
38,  0.0
39,  0.0
40,  0.0
41,  0.0
42,  0.0
43,  0.0
44,  3.0
45,  0.0
46,  0.0
47,  0.0
48,  0.0
49,  0.0
50,  0.0
51,  0.0
52,  9.0
53, 18.0
54, 14.0
55,  0.0
56,  0.0
57,  0.0
58, 17.0
59, 37.0
60, 37.0
61, 35.0
62, 29.0
63, 31.0
64, 30.0
65, 31.0
66, 31.0
67, 24.0
68, 11.0
69,  0.0
70,  0.0
71,  0.0
72, 21.0
73, 17.0
74, 15.0
75, 14.0
76,  7.0
77,  9.0
78, 19.0
79, 33.0
80, 21.0
81,  5.0
82,  0.0
83,  9.0
84,  5.0
85,  0.0
86,  0.0
87, 10.0
88, 11.0
89,  0.0
90,  0.0
91,  0.0
92,  0.0
93,  0.0
94,  0.0
95,  0.0
96,  0.0
97,  7.0
98, 16.0
99, 16.0
100, 12.0
101, 16.0
102, 16.0
103, 15.0
104,  0.0
105,  0.0
106,  0.0
107, 24.0
108, 45.0
109, 50.0
110, 48.0
111, 22.0
112,  0.0
113,  0.0
114, 16.0
115, 28.0
116, 34.0
117, 31.0
118, 30.0
119, 24.0
120, 16.0
121,  4.0
122,  6.0
123,  8.0
124, 15.0
125, 23.0
126, 32.0
127, 33.0
128, 13.0
129,  2.0
130, 12.0
131, 44.0
132, 32.0
133, 14.0
134,  2.0
135,  0.0
136,  0.0
137,  0.0
138,  0.0
139, 19.0
140, 45.0
141, 28.0
142,  2.0
143,  0.0
144, 15.0
145, 19.0
146, 12.0
147,  2.0
148,  7.0
149, 23.0
150, 28.0
151, 27.0
152, 29.0
153, 27.0
154, 30.0
155, 31.0
156, 33.0
157, 12.0
158,  0.0
159,  0.0
160, 22.0
161, 44.0
162, 40.0
163, 17.0
164,  0.0
165,  0.0
166,  0.0
167,  0.0
168,  0.0
169,  0.0
170, 17.0
171, 30.0
172, 44.0
173, 53.0
174, 30.0
175, 19.0
176, 17.0
177, 24.0
178, 22.0
179, 22.0
180, 34.0
181, 32.0
182, 23.0
183, 14.0
184, 26.0
185, 33.0
186, 31.0
187, 29.0
188, 26.0
189, 15.0
190, 14.0
191, 21.0
192, 29.0
193, 27.0
194, 24.0
195, 16.0
196, 12.0
197, 17.0
198, 24.0
199, 31.0
200, 46.0
201, 42.0
202, 28.0
203, 15.0
204, 26.0
205, 31.0
206, 22.0
207, 14.0
208, 16.0
209, 25.0
210, 23.0
211, 19.0
212, 19.0
213, 13.0
214, 12.0
215, 23.0
216, 50.0
217, 61.0
218, 39.0
219, 19.0
220, 17.0
221, 37.0
222, 48.0
223, 52.0
224, 24.0
225,  4.0
226,  0.0
227,  8.0
228, 11.0
229, 18.0
230, 26.0
231, 41.0
232, 38.0
233, 23.0
234, 18.0
235, 23.0
236,  3.0
237,  0.0
238,  5.0
239, 16.0
240,  7.0
241,  2.0
242,  8.0
243, 24.0
244, 33.0
245, 34.0
246, 11.0
247,  0.0
248, 12.0
249, 30.0
250, 24.0
251, 17.0
252, 16.0
253, 10.0
254, 15.0
255, 27.0
256, 25.0
257, 12.0
258, 14.0
259, 25.0
260, 28.0
261, 25.0
262,  4.0
263,  0.0
264,  0.0
265,  4.0
266,  1.0
267, 10.0
268, 24.0
269, 19.0
270,  0.0
271,  0.0
272,  0.0
273, 13.0
274, 20.0
275, 27.0
276, 17.0
277,  2.0
278, 16.0
279, 29.0
280, 18.0
281, 10.0
282, 35.0
283, 43.0
284, 23.0
285,  4.0
286,  0.0
287,  0.0
288, 29.0
289, 62.0
290, 85.0
291, 95.0
292, 98.0
293, 75.0
294, 54.0
295, 49.0
296, 60.0
297, 59.0
298, 42.0
299, 20.0
300, 13.0
301,  7.0
302, 13.0
303, 11.0
304,  0.0
305,  0.0
306,  0.0
307,  0.0
308,  0.0
309, 10.0
310, 46.0
311, 61.0
312, 42.0
313, 12.0
314,  0.0
315,  0.0
316,  6.0
317, 22.0
318, 33.0
319, 46.0
320, 42.0
321, 26.0
322,  3.0
323,  8.0
324, 23.0
325, 33.0
326, 29.0
327, 21.0
328,  9.0
329, 16.0
330, 22.0
331, 29.0
332, 25.0
333, 16.0
334,  2.0
335,  0.0
336,  0.0
337,  0.0
338, 10.0
339, 39.0
340, 43.0
341, 34.0
342, 14.0
343,  6.0
344,  0.0
345,  0.0
346,  0.0
347,  8.0
348,  8.0
349,  0.0
350,  4.0
351,  6.0
352,  0.0
353,  1.0
354, 31.0
355, 45.0
356, 28.0
357, 12.0
358,  0.0
359,  0.0
360,  0.0
361,  0.0
362, 10.0
363, 26.0
364, 30.0
365, 28.0
366, 21.0
367, 26.0
368, 22.0
369, 21.0
370, 22.0
371, 27.0
372, 15.0
373, 15.0
374,  4.0
375,  0.0
376,  0.0
377,  0.0
378,  0.0
379,  1.0
380, 21.0
381, 23.0
382, 11.0
383,  0.0
384,  0.0
385,  0.0
386,  0.0
387,  1.0
388,  0.0
389,  0.0
390,  0.0
391, 12.0
392, 37.0
393, 41.0
394, 17.0
395,  0.0
396,  0.0
397,  0.0
398,  0.0
399,  1.0
400,  4.0
401, 23.0
402, 43.0
403, 57.0
404, 46.0
405, 26.0
406,  4.0
407,  0.0
408,  0.0
409,  2.0
410,  3.0
411,  0.0
412,  0.0
413,  6.0
414, 10.0
415, 17.0
416, 12.0
417,  4.0
418,  0.0
419,  0.0
420, 10.0
421, 15.0
422,  9.0
423,  6.0
424,  8.0
425,  6.0
426,  7.0
427,  4.0
428, 20.0
429, 50.0
430, 81.0
431,103.0
432,154.0
433,245.0
434,390.0
435,585.0
436,877.0
437,1336.0
438,1880.0
439,2340.0
440,2580.0
441,2640.0
442,2572.0
443,2422.0
444,2151.0
445,1687.0
446,1075.0
447,511.0
448,167.0
449, 46.0
450, 29.0
451, 22.0
452, 21.0
453, 26.0
454, 12.0
455,  2.0
456, 11.0
457, 15.0
458,  2.0
459,  7.0
460, 23.0
461, 29.0
462, 18.0
463,  0.0
464,  0.0
465, 21.0
466, 34.0
467,  3.0
468,  1.0
469, 20.0
470, 20.0
471,  1.0
472, 20.0
473, 35.0
474, 30.0
475, 10.0
476,  2.0
477,  7.0
478, 11.0
479,  0.0
480,  0.0
481,  0.0
482, 12.0
483, 44.0
484, 40.0
485, 12.0
486,  0.0
487,  0.0
488,  0.0
489,  0.0
490,  0.0
491, 20.0
